group_type,group_value,from_token,to_token,count,probability
benchmark_agent,cweval::claude_code,edit_file,inspect_workspace,1,0.014705882352941176
benchmark_agent,cweval::claude_code,search,install,1,0.02631578947368421
benchmark_agent,cweval::claude_code,install,generated_code,1,0.013888888888888888
benchmark_agent,cweval::codex,START,message,357,1.0
benchmark_agent,cweval::codex,message,inspect_workspace,291,0.4589905362776025
benchmark_agent,cweval::codex,execute_probe,read_file,205,0.41836734693877553
benchmark_agent,cweval::codex,generated_code:error,END,193,1.0
benchmark_agent,cweval::codex,error,execute_probe,169,0.49271137026239065
benchmark_agent,cweval::codex,generated_code,END,164,1.0
benchmark_agent,cweval::codex,read_file,message,161,0.40554156171284633
benchmark_agent,cweval::codex,execute_probe,error,149,0.3040816326530612
benchmark_agent,cweval::codex,inspect_workspace,read_file,145,0.3908355795148248
benchmark_agent,cweval::codex,message,generated_code,139,0.2192429022082019
benchmark_agent,cweval::codex,message,generated_code:error,139,0.2192429022082019
benchmark_agent,cweval::codex,read_file,execute_probe,120,0.3022670025188917
benchmark_agent,cweval::codex,inspect_workspace,execute_probe,106,0.2857142857142857
benchmark_agent,cweval::codex,inspect_workspace,error,100,0.2695417789757412
benchmark_agent,cweval::codex,error,message,82,0.239067055393586
benchmark_agent,cweval::codex,read_file,error,58,0.14609571788413098
benchmark_agent,cweval::codex,message:error,generated_code:error,54,0.6835443037974683
benchmark_agent,cweval::codex,execute_probe,inspect_workspace,47,0.09591836734693877
benchmark_agent,cweval::codex,error,message:error,46,0.13411078717201166
benchmark_agent,cweval::codex,message,execute_probe,33,0.052050473186119876
benchmark_agent,cweval::codex,install,execute_probe,33,0.8048780487804879
benchmark_agent,cweval::codex,execute_probe,message,30,0.061224489795918366
benchmark_agent,cweval::codex,read_file,message:error,27,0.06801007556675064
benchmark_agent,cweval::codex,message:error,generated_code,25,0.31645569620253167
benchmark_agent,cweval::codex,execute_probe,write_file,20,0.04081632653061224
benchmark_agent,cweval::codex,message,error,20,0.031545741324921134
benchmark_agent,cweval::codex,execute_probe,install,20,0.04081632653061224
benchmark_agent,cweval::codex,write_file,execute_probe,17,0.53125
benchmark_agent,cweval::codex,error,install,16,0.04664723032069971
benchmark_agent,cweval::codex,read_file,inspect_workspace,15,0.037783375314861464
benchmark_agent,cweval::codex,error,read_file,14,0.04081632653061224
benchmark_agent,cweval::codex,inspect_workspace,search,13,0.03504043126684636
benchmark_agent,cweval::codex,message,read_file,11,0.017350157728706624
benchmark_agent,cweval::codex,search,execute_probe,10,0.3333333333333333
benchmark_agent,cweval::codex,error,inspect_workspace,10,0.029154518950437316
benchmark_agent,cweval::codex,search,read_file,8,0.26666666666666666
benchmark_agent,cweval::codex,execute_probe,test,7,0.014285714285714285
benchmark_agent,cweval::codex,write_file,read_file,7,0.21875
benchmark_agent,cweval::codex,read_file,search,7,0.017632241813602016
benchmark_agent,cweval::codex,execute_probe,search,6,0.012244897959183673
benchmark_agent,cweval::codex,execute_probe,message:error,6,0.012244897959183673
benchmark_agent,cweval::codex,search,error,6,0.2
benchmark_agent,cweval::codex,write_file,inspect_workspace,5,0.15625
benchmark_agent,cweval::codex,inspect_workspace,write_file,4,0.01078167115902965
benchmark_agent,cweval::codex,test,error,4,0.4
benchmark_agent,cweval::codex,install,error,4,0.0975609756097561
benchmark_agent,cweval::codex,read_file,install,4,0.010075566750629723
benchmark_agent,cweval::codex,install,read_file,4,0.0975609756097561
benchmark_agent,cweval::codex,inspect_workspace,message,3,0.008086253369272238
benchmark_agent,cweval::codex,test,read_file,3,0.3
benchmark_agent,cweval::codex,read_file,write_file,3,0.007556675062972292
benchmark_agent,cweval::codex,error,write_file,3,0.008746355685131196
benchmark_agent,cweval::codex,error,search,3,0.008746355685131196
benchmark_agent,cweval::codex,test,execute_probe,2,0.2
benchmark_agent,cweval::codex,read_file,test,2,0.005037783375314861
benchmark_agent,cweval::codex,write_file,error,2,0.0625
benchmark_agent,cweval::codex,search,write_file,2,0.06666666666666667
benchmark_agent,cweval::codex,search,inspect_workspace,2,0.06666666666666667
benchmark_agent,cweval::codex,test,inspect_workspace,1,0.1
benchmark_agent,cweval::codex,search,install,1,0.03333333333333333
benchmark_agent,cweval::codex,write_file,search,1,0.03125
benchmark_agent,cweval::codex,search,message,1,0.03333333333333333
benchmark_agent,cweval::codex,message,test,1,0.0015772870662460567
benchmark_agent,cweval::openhands,message,generated_code:error,518,0.8705882352941177
benchmark_agent,cweval::openhands,START,message,357,1.0
benchmark_agent,cweval::openhands,generated_code:error,END,280,0.5405405405405406
benchmark_agent,cweval::openhands,generated_code:error,message,238,0.4594594594594595
benchmark_agent,cweval::openhands,message,generated_code,77,0.12941176470588237
benchmark_agent,cweval::openhands,generated_code,END,77,1.0
benchmark_agent,dualgauge::claudecode-opus47,message:error,finish:error,502,0.9980119284294234
benchmark_agent,dualgauge::claudecode-opus47,finish:error,END,502,1.0
benchmark_agent,dualgauge::claudecode-opus47,message,finish,419,0.9290465631929047
benchmark_agent,dualgauge::claudecode-opus47,finish,END,419,1.0
benchmark_agent,dualgauge::claudecode-opus47,START,error,335,0.36373507057546145
benchmark_agent,dualgauge::claudecode-opus47,START,message:error,248,0.2692725298588491
benchmark_agent,dualgauge::claudecode-opus47,START,message,228,0.247557003257329
benchmark_agent,dualgauge::claudecode-opus47,error,message:error,224,0.5245901639344263
benchmark_agent,dualgauge::claudecode-opus47,error,message,129,0.30210772833723654
benchmark_agent,dualgauge::claudecode-opus47,START,write_file,86,0.09337676438653637
benchmark_agent,dualgauge::claudecode-opus47,write_file,message,76,0.6608695652173913
benchmark_agent,dualgauge::claudecode-opus47,read_file,error,65,0.6435643564356436
benchmark_agent,dualgauge::claudecode-opus47,error,read_file,48,0.11241217798594848
benchmark_agent,dualgauge::claudecode-opus47,inspect_workspace,read_file,34,0.7906976744186046
benchmark_agent,dualgauge::claudecode-opus47,message,error,21,0.04656319290465632
benchmark_agent,dualgauge::claudecode-opus47,write_file,message:error,20,0.17391304347826086
benchmark_agent,dualgauge::claudecode-opus47,error,inspect_workspace,20,0.0468384074941452
benchmark_agent,dualgauge::claudecode-opus47,read_file,write_file,17,0.16831683168316833
benchmark_agent,dualgauge::claudecode-opus47,START,inspect_workspace,14,0.01520086862106406
benchmark_agent,dualgauge::claudecode-opus47,read_file,message,12,0.1188118811881188
benchmark_agent,dualgauge::claudecode-opus47,message,write_file,9,0.019955654101995565
benchmark_agent,dualgauge::claudecode-opus47,START,read_file,9,0.009771986970684038
benchmark_agent,dualgauge::claudecode-opus47,write_file,read_file,9,0.0782608695652174
benchmark_agent,dualgauge::claudecode-opus47,write_file,inspect_workspace,8,0.06956521739130435
benchmark_agent,dualgauge::claudecode-opus47,read_file,message:error,6,0.0594059405940594
benchmark_agent,dualgauge::claudecode-opus47,error,execute_probe,6,0.01405152224824356
benchmark_agent,dualgauge::claudecode-opus47,execute_probe,message:error,5,0.5555555555555556
benchmark_agent,dualgauge::claudecode-opus47,inspect_workspace,error,4,0.09302325581395349
benchmark_agent,dualgauge::claudecode-opus47,execute_probe,message,4,0.4444444444444444
benchmark_agent,dualgauge::claudecode-opus47,inspect_workspace,write_file,3,0.06976744186046512
benchmark_agent,dualgauge::claudecode-opus47,message,execute_probe,2,0.004434589800443459
benchmark_agent,dualgauge::claudecode-opus47,inspect_workspace,message,2,0.046511627906976744
benchmark_agent,dualgauge::claudecode-opus47,message:error,error,1,0.0019880715705765406
benchmark_agent,dualgauge::claudecode-opus47,START,search,1,0.0010857763300760044
benchmark_agent,dualgauge::claudecode-opus47,search,read_file,1,1.0
benchmark_agent,dualgauge::claudecode-opus47,write_file,error,1,0.008695652173913044
benchmark_agent,dualgauge::claudecode-opus47,read_file,inspect_workspace,1,0.009900990099009901
benchmark_agent,dualgauge::claudecode-opus47,write_file,execute_probe,1,0.008695652173913044
benchmark_agent,dualgauge::codex-gpt54,message:error,END,615,0.9447004608294931
benchmark_agent,dualgauge::codex-gpt54,START,inspect_workspace,405,0.43973941368078173
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,error,308,0.47022900763358777
benchmark_agent,dualgauge::codex-gpt54,message,END,262,0.9703703703703703
benchmark_agent,dualgauge::codex-gpt54,search,error,257,0.5801354401805869
benchmark_agent,dualgauge::codex-gpt54,error,message:error,230,0.33430232558139533
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,search,190,0.2900763358778626
benchmark_agent,dualgauge::codex-gpt54,START,message:error,184,0.1997828447339848
benchmark_agent,dualgauge::codex-gpt54,START,message,181,0.1965255157437568
benchmark_agent,dualgauge::codex-gpt54,error,inspect_workspace,144,0.20930232558139536
benchmark_agent,dualgauge::codex-gpt54,error,read_file,133,0.1933139534883721
benchmark_agent,dualgauge::codex-gpt54,error,search,122,0.17732558139534885
benchmark_agent,dualgauge::codex-gpt54,START,search,112,0.12160694896851248
benchmark_agent,dualgauge::codex-gpt54,read_file,error,78,0.3058823529411765
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,message:error,77,0.11755725190839694
benchmark_agent,dualgauge::codex-gpt54,read_file,message:error,72,0.2823529411764706
benchmark_agent,dualgauge::codex-gpt54,search,read_file,65,0.14672686230248308
benchmark_agent,dualgauge::codex-gpt54,search,inspect_workspace,58,0.1309255079006772
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,read_file,54,0.08244274809160305
benchmark_agent,dualgauge::codex-gpt54,search,message:error,45,0.10158013544018059
benchmark_agent,dualgauge::codex-gpt54,read_file,inspect_workspace,43,0.16862745098039217
benchmark_agent,dualgauge::codex-gpt54,plan,END,36,1.0
benchmark_agent,dualgauge::codex-gpt54,read_file,message,34,0.13333333333333333
benchmark_agent,dualgauge::codex-gpt54,START,error,30,0.03257328990228013
benchmark_agent,dualgauge::codex-gpt54,message:error,plan,28,0.043010752688172046
benchmark_agent,dualgauge::codex-gpt54,error,message,26,0.0377906976744186
benchmark_agent,dualgauge::codex-gpt54,execute_probe,message:error,24,0.6
benchmark_agent,dualgauge::codex-gpt54,error,execute_probe,20,0.029069767441860465
benchmark_agent,dualgauge::codex-gpt54,item.updated,message:error,18,0.6923076923076923
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,message,16,0.024427480916030534
benchmark_agent,dualgauge::codex-gpt54,read_file,search,16,0.06274509803921569
benchmark_agent,dualgauge::codex-gpt54,START,item.updated,9,0.009771986970684038
benchmark_agent,dualgauge::codex-gpt54,message,plan,8,0.02962962962962963
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,execute_probe,8,0.012213740458015267
benchmark_agent,dualgauge::codex-gpt54,message:error,error,8,0.01228878648233487
benchmark_agent,dualgauge::codex-gpt54,error,END,8,0.011627906976744186
benchmark_agent,dualgauge::codex-gpt54,search,message,7,0.01580135440180587
benchmark_agent,dualgauge::codex-gpt54,item.updated,message,6,0.23076923076923078
benchmark_agent,dualgauge::codex-gpt54,search,execute_probe,6,0.013544018058690745
benchmark_agent,dualgauge::codex-gpt54,read_file,execute_probe,6,0.023529411764705882
benchmark_agent,dualgauge::codex-gpt54,execute_probe,error,5,0.125
benchmark_agent,dualgauge::codex-gpt54,execute_probe,inspect_workspace,5,0.125
benchmark_agent,dualgauge::codex-gpt54,search,item.updated,5,0.011286681715575621
benchmark_agent,dualgauge::codex-gpt54,error,item.updated,4,0.005813953488372093
benchmark_agent,dualgauge::codex-gpt54,read_file,item.updated,4,0.01568627450980392
benchmark_agent,dualgauge::codex-gpt54,execute_probe,search,3,0.075
benchmark_agent,dualgauge::codex-gpt54,execute_probe,read_file,2,0.05
benchmark_agent,dualgauge::codex-gpt54,read_file,web_search,2,0.00784313725490196
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace,item.updated,2,0.0030534351145038168
benchmark_agent,dualgauge::codex-gpt54,execute_probe,item.updated,1,0.025
benchmark_agent,dualgauge::codex-gpt54,web_search,item.updated,1,0.3333333333333333
benchmark_agent,dualgauge::codex-gpt54,item.updated,read_file,1,0.038461538461538464
benchmark_agent,dualgauge::codex-gpt54,item.updated,error,1,0.038461538461538464
benchmark_agent,dualgauge::codex-gpt54,web_search,error,1,0.3333333333333333
benchmark_agent,dualgauge::codex-gpt54,error,web_search,1,0.0014534883720930232
benchmark_agent,dualgauge::codex-gpt54,web_search,message:error,1,0.3333333333333333
benchmark_agent,dualgauge::openhands-gpt54,START,message:error,546,0.5928338762214984
benchmark_agent,dualgauge::openhands-gpt54,read_file,inspect_workspace,452,0.3726298433635614
benchmark_agent,dualgauge::openhands-gpt54,message:error,read_file,408,0.6098654708520179
benchmark_agent,dualgauge::openhands-gpt54,agent_action,error,382,0.31285831285831284
benchmark_agent,dualgauge::openhands-gpt54,START,message,375,0.40716612377850164
benchmark_agent,dualgauge::openhands-gpt54,error,END,372,0.31767719897523483
benchmark_agent,dualgauge::openhands-gpt54,read_file,agent_action,345,0.28441879637262985
benchmark_agent,dualgauge::openhands-gpt54,error,write_file,340,0.29035012809564475
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,error,274,0.3425
benchmark_agent,dualgauge::openhands-gpt54,agent_action,inspect_workspace,255,0.20884520884520885
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,agent_action,249,0.31125
benchmark_agent,dualgauge::openhands-gpt54,message:error,END,200,0.29895366218236175
benchmark_agent,dualgauge::openhands-gpt54,error,agent_action,181,0.15456874466268147
benchmark_agent,dualgauge::openhands-gpt54,message,END,181,0.42289719626168226
benchmark_agent,dualgauge::openhands-gpt54,write_file,agent_action,179,0.2877813504823151
benchmark_agent,dualgauge::openhands-gpt54,write_file,error,176,0.2829581993569132
benchmark_agent,dualgauge::openhands-gpt54,message,read_file,173,0.40420560747663553
benchmark_agent,dualgauge::openhands-gpt54,agent_action,read_file,164,0.13431613431613432
benchmark_agent,dualgauge::openhands-gpt54,agent_action,END,163,0.1334971334971335
benchmark_agent,dualgauge::openhands-gpt54,read_file,error,161,0.1327287716405606
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,read_file,135,0.16875
benchmark_agent,dualgauge::openhands-gpt54,agent_action,write_file,121,0.0990990990990991
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,error,116,0.30446194225721784
benchmark_agent,dualgauge::openhands-gpt54,write_file,read_file,112,0.18006430868167203
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,agent_action,111,0.29133858267716534
benchmark_agent,dualgauge::openhands-gpt54,write_file,execute_probe,104,0.16720257234726688
benchmark_agent,dualgauge::openhands-gpt54,error,execute_probe,94,0.0802732707087959
benchmark_agent,dualgauge::openhands-gpt54,error,read_file,93,0.07941929974380871
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,read_file,89,0.2335958005249344
benchmark_agent,dualgauge::openhands-gpt54,read_file,edit_file,76,0.06265457543281121
benchmark_agent,dualgauge::openhands-gpt54,read_file,execute_probe,75,0.06183017312448475
benchmark_agent,dualgauge::openhands-gpt54,edit_file,agent_action,61,0.3609467455621302
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,write_file,61,0.07625
benchmark_agent,dualgauge::openhands-gpt54,agent_action,execute_probe,55,0.04504504504504504
benchmark_agent,dualgauge::openhands-gpt54,edit_file,error,54,0.31952662721893493
benchmark_agent,dualgauge::openhands-gpt54,read_file,write_file,47,0.038746908491343775
benchmark_agent,dualgauge::openhands-gpt54,message:error,agent_action,37,0.05530642750373692
benchmark_agent,dualgauge::openhands-gpt54,agent_action,edit_file,34,0.027846027846027847
benchmark_agent,dualgauge::openhands-gpt54,error,edit_file,33,0.028181041844577284
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,write_file,32,0.08398950131233596
benchmark_agent,dualgauge::openhands-gpt54,message,message:error,31,0.07242990654205607
benchmark_agent,dualgauge::openhands-gpt54,error,inspect_workspace,28,0.02391118701964133
benchmark_agent,dualgauge::openhands-gpt54,agent_action,message:error,25,0.020475020475020474
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,execute_probe,25,0.03125
benchmark_agent,dualgauge::openhands-gpt54,message,inspect_workspace,24,0.056074766355140186
benchmark_agent,dualgauge::openhands-gpt54,read_file,message:error,23,0.018961253091508656
benchmark_agent,dualgauge::openhands-gpt54,edit_file,read_file,21,0.1242603550295858
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,message:error,21,0.02625
benchmark_agent,dualgauge::openhands-gpt54,message,agent_action,19,0.04439252336448598
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,message,18,0.0225
benchmark_agent,dualgauge::openhands-gpt54,message:error,inspect_workspace,16,0.02391629297458894
benchmark_agent,dualgauge::openhands-gpt54,write_file,edit_file,16,0.02572347266881029
benchmark_agent,dualgauge::openhands-gpt54,edit_file,write_file,15,0.08875739644970414
benchmark_agent,dualgauge::openhands-gpt54,search,agent_action,14,0.3181818181818182
benchmark_agent,dualgauge::openhands-gpt54,read_file,search,14,0.011541632316570486
benchmark_agent,dualgauge::openhands-gpt54,read_file,message,14,0.011541632316570486
benchmark_agent,dualgauge::openhands-gpt54,test,agent_action,14,0.6666666666666666
benchmark_agent,dualgauge::openhands-gpt54,edit_file,execute_probe,13,0.07692307692307693
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,search,12,0.015
benchmark_agent,dualgauge::openhands-gpt54,search,read_file,12,0.2727272727272727
benchmark_agent,dualgauge::openhands-gpt54,write_file,test,12,0.01929260450160772
benchmark_agent,dualgauge::openhands-gpt54,error,message:error,11,0.009393680614859094
benchmark_agent,dualgauge::openhands-gpt54,install,agent_action,11,0.3333333333333333
benchmark_agent,dualgauge::openhands-gpt54,write_file,inspect_workspace,10,0.01607717041800643
benchmark_agent,dualgauge::openhands-gpt54,install,execute_probe,10,0.30303030303030304
benchmark_agent,dualgauge::openhands-gpt54,message:error,message,8,0.01195814648729447
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,inspect_workspace,8,0.02099737532808399
benchmark_agent,dualgauge::openhands-gpt54,write_file,install,8,0.012861736334405145
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,message:error,8,0.02099737532808399
benchmark_agent,dualgauge::openhands-gpt54,agent_action,message,7,0.005733005733005733
benchmark_agent,dualgauge::openhands-gpt54,agent_action,install,7,0.005733005733005733
benchmark_agent,dualgauge::openhands-gpt54,agent_action,search,6,0.004914004914004914
benchmark_agent,dualgauge::openhands-gpt54,error,test,6,0.005123825789923143
benchmark_agent,dualgauge::openhands-gpt54,error,install,6,0.005123825789923143
benchmark_agent,dualgauge::openhands-gpt54,install,read_file,6,0.18181818181818182
benchmark_agent,dualgauge::openhands-gpt54,search,execute_probe,5,0.11363636363636363
benchmark_agent,dualgauge::openhands-gpt54,error,search,5,0.004269854824935952
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,search,5,0.013123359580052493
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,install,5,0.013123359580052493
benchmark_agent,dualgauge::openhands-gpt54,read_file,install,4,0.0032976092333058533
benchmark_agent,dualgauge::openhands-gpt54,write_file,message:error,4,0.006430868167202572
benchmark_agent,dualgauge::openhands-gpt54,search,inspect_workspace,3,0.06818181818181818
benchmark_agent,dualgauge::openhands-gpt54,search,error,3,0.06818181818181818
benchmark_agent,dualgauge::openhands-gpt54,search,write_file,3,0.06818181818181818
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,edit_file,3,0.00375
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,message,3,0.007874015748031496
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,edit_file,3,0.007874015748031496
benchmark_agent,dualgauge::openhands-gpt54,install,error,3,0.09090909090909091
benchmark_agent,dualgauge::openhands-gpt54,edit_file,inspect_workspace,2,0.011834319526627219
benchmark_agent,dualgauge::openhands-gpt54,read_file,END,2,0.0016488046166529267
benchmark_agent,dualgauge::openhands-gpt54,search,edit_file,2,0.045454545454545456
benchmark_agent,dualgauge::openhands-gpt54,inspect_workspace,install,2,0.0025
benchmark_agent,dualgauge::openhands-gpt54,error,message,2,0.0017079419299743809
benchmark_agent,dualgauge::openhands-gpt54,agent_action,test,2,0.001638001638001638
benchmark_agent,dualgauge::openhands-gpt54,test,error,2,0.09523809523809523
benchmark_agent,dualgauge::openhands-gpt54,test,write_file,2,0.09523809523809523
benchmark_agent,dualgauge::openhands-gpt54,write_file,search,1,0.001607717041800643
benchmark_agent,dualgauge::openhands-gpt54,search,END,1,0.022727272727272728
benchmark_agent,dualgauge::openhands-gpt54,search,message,1,0.022727272727272728
benchmark_agent,dualgauge::openhands-gpt54,execute_probe,END,1,0.0026246719160104987
benchmark_agent,dualgauge::openhands-gpt54,install,write_file,1,0.030303030303030304
benchmark_agent,dualgauge::openhands-gpt54,edit_file,search,1,0.005917159763313609
benchmark_agent,dualgauge::openhands-gpt54,install,inspect_workspace,1,0.030303030303030304
benchmark_agent,dualgauge::openhands-gpt54,install,edit_file,1,0.030303030303030304
benchmark_agent,dualgauge::openhands-gpt54,edit_file,install,1,0.005917159763313609
benchmark_agent,dualgauge::openhands-gpt54,test,inspect_workspace,1,0.047619047619047616
benchmark_agent,dualgauge::openhands-gpt54,test,END,1,0.047619047619047616
benchmark_agent,dualgauge::openhands-gpt54,test,edit_file,1,0.047619047619047616
benchmark_agent,dualgauge::openhands-gpt54,edit_file,test,1,0.005917159763313609
benchmark_language,baxbench::go,START,message,84,1.0
benchmark_language,baxbench::go,message,inspect_workspace,81,0.6183206106870229
benchmark_language,baxbench::go,generated_code:error,END,73,1.0
benchmark_language,baxbench::go,inspect_workspace,write_file,67,0.2875536480686695
benchmark_language,baxbench::go,write_file,error,67,0.6836734693877551
benchmark_language,baxbench::go,execute_probe,test,62,0.328042328042328
benchmark_language,baxbench::go,inspect_workspace,execute_probe,60,0.2575107296137339
benchmark_language,baxbench::go,error,execute_probe,59,0.35119047619047616
benchmark_language,baxbench::go,inspect_workspace,error,55,0.23605150214592274
benchmark_language,baxbench::go,execute_probe,inspect_workspace,54,0.2857142857142857
benchmark_language,baxbench::go,message,generated_code:error,43,0.3282442748091603
benchmark_language,baxbench::go,error,inspect_workspace,41,0.24404761904761904
benchmark_language,baxbench::go,test,inspect_workspace,39,0.5
benchmark_language,baxbench::go,test,execute_probe,34,0.4358974358974359
benchmark_language,baxbench::go,inspect_workspace,read_file,34,0.1459227467811159
benchmark_language,baxbench::go,message:error,generated_code:error,30,1.0
benchmark_language,baxbench::go,execute_probe,error,24,0.12698412698412698
benchmark_language,baxbench::go,error,message,23,0.13690476190476192
benchmark_language,baxbench::go,execute_probe,read_file,23,0.12169312169312169
benchmark_language,baxbench::go,read_file,execute_probe,23,0.27380952380952384
benchmark_language,baxbench::go,read_file,error,21,0.25
benchmark_language,baxbench::go,error,read_file,16,0.09523809523809523
benchmark_language,baxbench::go,error,write_file,14,0.08333333333333333
benchmark_language,baxbench::go,error,message:error,13,0.07738095238095238
benchmark_language,baxbench::go,write_file,execute_probe,12,0.12244897959183673
benchmark_language,baxbench::go,read_file,message,12,0.14285714285714285
benchmark_language,baxbench::go,read_file,write_file,9,0.10714285714285714
benchmark_language,baxbench::go,execute_probe,message,9,0.047619047619047616
benchmark_language,baxbench::go,execute_probe,message:error,9,0.047619047619047616
benchmark_language,baxbench::go,write_file,read_file,7,0.07142857142857142
benchmark_language,baxbench::go,inspect_workspace,search,7,0.030042918454935622
benchmark_language,baxbench::go,read_file,message:error,7,0.08333333333333333
benchmark_language,baxbench::go,write_file,inspect_workspace,6,0.061224489795918366
benchmark_language,baxbench::go,execute_probe,write_file,6,0.031746031746031744
benchmark_language,baxbench::go,read_file,inspect_workspace,6,0.07142857142857142
benchmark_language,baxbench::go,search,inspect_workspace,6,0.6
benchmark_language,baxbench::go,read_file,test,5,0.05952380952380952
benchmark_language,baxbench::go,write_file,test,5,0.05102040816326531
benchmark_language,baxbench::go,message,generated_code,4,0.030534351145038167
benchmark_language,baxbench::go,generated_code,END,4,1.0
benchmark_language,baxbench::go,message,END,3,0.022900763358778626
benchmark_language,baxbench::go,inspect_workspace,END,3,0.012875536480686695
benchmark_language,baxbench::go,inspect_workspace,test,3,0.012875536480686695
benchmark_language,baxbench::go,inspect_workspace,message,3,0.012875536480686695
benchmark_language,baxbench::go,error,test,2,0.011904761904761904
benchmark_language,baxbench::go,test,read_file,2,0.02564102564102564
benchmark_language,baxbench::go,execute_probe,search,2,0.010582010582010581
benchmark_language,baxbench::go,search,read_file,2,0.2
benchmark_language,baxbench::go,inspect_workspace,message:error,1,0.004291845493562232
benchmark_language,baxbench::go,search,execute_probe,1,0.1
benchmark_language,baxbench::go,write_file,END,1,0.01020408163265306
benchmark_language,baxbench::go,read_file,search,1,0.011904761904761904
benchmark_language,baxbench::go,test,write_file,1,0.01282051282051282
benchmark_language,baxbench::go,test,error,1,0.01282051282051282
benchmark_language,baxbench::go,search,write_file,1,0.1
benchmark_language,baxbench::go,test,install,1,0.01282051282051282
benchmark_language,baxbench::go,install,test,1,1.0
benchmark_language,baxbench::javascript,read_file,execute_probe,192,0.6643598615916955
benchmark_language,baxbench::javascript,execute_probe,read_file,190,0.3333333333333333
benchmark_language,baxbench::javascript,execute_probe,error,131,0.22982456140350876
benchmark_language,baxbench::javascript,error,execute_probe,116,0.3625
benchmark_language,baxbench::javascript,START,message,112,1.0
benchmark_language,baxbench::javascript,message,inspect_workspace,109,0.5797872340425532
benchmark_language,baxbench::javascript,execute_probe,inspect_workspace,105,0.18421052631578946
benchmark_language,baxbench::javascript,inspect_workspace,error,85,0.25914634146341464
benchmark_language,baxbench::javascript,generated_code:error,END,83,1.0
benchmark_language,baxbench::javascript,inspect_workspace,execute_probe,79,0.24085365853658536
benchmark_language,baxbench::javascript,inspect_workspace,write_file,76,0.23170731707317074
benchmark_language,baxbench::javascript,execute_probe,search,65,0.11403508771929824
benchmark_language,baxbench::javascript,install,execute_probe,64,0.6153846153846154
benchmark_language,baxbench::javascript,write_file,execute_probe,62,0.40522875816993464
benchmark_language,baxbench::javascript,message,generated_code:error,59,0.31382978723404253
benchmark_language,baxbench::javascript,search,execute_probe,57,0.5327102803738317
benchmark_language,baxbench::javascript,error,inspect_workspace,53,0.165625
benchmark_language,baxbench::javascript,write_file,error,42,0.27450980392156865
benchmark_language,baxbench::javascript,inspect_workspace,read_file,42,0.12804878048780488
benchmark_language,baxbench::javascript,execute_probe,write_file,41,0.07192982456140351
benchmark_language,baxbench::javascript,error,message,37,0.115625
benchmark_language,baxbench::javascript,error,read_file,35,0.109375
benchmark_language,baxbench::javascript,write_file,install,30,0.19607843137254902
benchmark_language,baxbench::javascript,error,install,30,0.09375
benchmark_language,baxbench::javascript,inspect_workspace,install,27,0.08231707317073171
benchmark_language,baxbench::javascript,read_file,error,27,0.09342560553633218
benchmark_language,baxbench::javascript,install,error,25,0.2403846153846154
benchmark_language,baxbench::javascript,search,inspect_workspace,24,0.22429906542056074
benchmark_language,baxbench::javascript,error,write_file,23,0.071875
benchmark_language,baxbench::javascript,read_file,inspect_workspace,22,0.07612456747404844
benchmark_language,baxbench::javascript,message:error,generated_code:error,22,0.9166666666666666
benchmark_language,baxbench::javascript,generated_code,END,19,1.0
benchmark_language,baxbench::javascript,message,generated_code,17,0.09042553191489362
benchmark_language,baxbench::javascript,execute_probe,message,17,0.02982456140350877
benchmark_language,baxbench::javascript,read_file,message,16,0.05536332179930796
benchmark_language,baxbench::javascript,error,search,16,0.05
benchmark_language,baxbench::javascript,read_file,search,16,0.05536332179930796
benchmark_language,baxbench::javascript,execute_probe,install,15,0.02631578947368421
benchmark_language,baxbench::javascript,search,read_file,15,0.14018691588785046
benchmark_language,baxbench::javascript,search,error,10,0.09345794392523364
benchmark_language,baxbench::javascript,error,message:error,9,0.028125
benchmark_language,baxbench::javascript,read_file,message:error,8,0.02768166089965398
