group_type,group_value,sequence,count,share,median_collapsed_len,success_share
benchmark_agent,cweval::codex,message > execute_probe > read_file > message > generated_code:error,4,0.011204481792717087,5.0,1.0
benchmark_agent,cweval::openhands,message > generated_code:error > message > generated_code:error,161,0.45098039215686275,4.0,0.28846153846153844
benchmark_agent,cweval::openhands,message > generated_code:error,119,0.3333333333333333,2.0,0.46551724137931033
benchmark_agent,cweval::openhands,message > generated_code:error > message > generated_code,77,0.21568627450980393,4.0,0.4647887323943662
benchmark_agent,dualgauge::claudecode-opus47,message:error > finish:error,248,0.2692725298588491,2.0,0.0778688524590164
benchmark_agent,dualgauge::claudecode-opus47,message > finish,213,0.23127035830618892,2.0,0.0330188679245283
benchmark_agent,dualgauge::claudecode-opus47,error > message:error > finish:error,169,0.18349619978284473,3.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,error > message > finish,101,0.10966340933767643,3.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,write_file > message > finish,57,0.06188925081433225,3.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,error > read_file > error > message:error > finish:error,20,0.021715526601520086,5.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,write_file > message:error > finish:error,12,0.013029315960912053,3.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,error > read_file > error > message > finish,11,0.011943539630836048,5.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,error > inspect_workspace > read_file > error > message:error > finish:error,11,0.011943539630836048,6.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,message > error > message:error > finish:error,6,0.006514657980456026,4.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,write_file > read_file > write_file > message > finish,5,0.0054288816503800215,5.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,error > inspect_workspace > read_file > error > message > finish,5,0.0054288816503800215,6.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,message > write_file > message > finish,4,0.004343105320304018,4.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,write_file > inspect_workspace > read_file > write_file > message > finish,4,0.004343105320304018,6.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,inspect_workspace > error > message:error > finish:error,3,0.003257328990228013,4.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,message > error > message > finish,3,0.003257328990228013,4.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,read_file > message:error > finish:error,2,0.002171552660152009,3.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,write_file > inspect_workspace > read_file > message > finish,2,0.002171552660152009,5.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,error > read_file > error > read_file > error > message:error > finish:error,2,0.002171552660152009,7.0,0.0
benchmark_agent,dualgauge::claudecode-opus47,read_file > write_file > message:error > finish:error,2,0.002171552660152009,4.0,0.0
benchmark_agent,dualgauge::codex-gpt54,message:error,182,0.1976112920738328,1.0,0.10112359550561797
benchmark_agent,dualgauge::codex-gpt54,message,181,0.1965255157437568,1.0,0.049723756906077346
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > message:error,38,0.04125950054288816,3.0,0.16216216216216217
benchmark_agent,dualgauge::codex-gpt54,search > error > message:error,37,0.04017372421281216,3.0,0.16216216216216217
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > search > error > message:error,37,0.04017372421281216,4.0,0.2702702702702703
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > read_file > message:error,17,0.018458197611292075,4.0,0.375
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > inspect_workspace > message:error,15,0.016286644951140065,4.0,0.26666666666666666
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > message:error,12,0.013029315960912053,2.0,0.4166666666666667
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > read_file > error > message:error,11,0.011943539630836048,5.0,0.2727272727272727
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > search > error > inspect_workspace > message:error,9,0.009771986970684038,5.0,0.3333333333333333
benchmark_agent,dualgauge::codex-gpt54,search > read_file > message,8,0.008686210640608035,3.0,0.375
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > search > error > message:error,8,0.008686210640608035,5.0,0.0
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > search > message:error,8,0.008686210640608035,4.0,0.25
benchmark_agent,dualgauge::codex-gpt54,error > message:error,8,0.008686210640608035,2.0,0.25
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > inspect_workspace > error > message:error,7,0.00760043431053203,5.0,0.14285714285714285
benchmark_agent,dualgauge::codex-gpt54,search > inspect_workspace > error > message:error,7,0.00760043431053203,4.0,0.2857142857142857
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > error > message,7,0.00760043431053203,3.0,0.16666666666666666
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > search > error > read_file > message:error,7,0.00760043431053203,5.0,0.14285714285714285
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > search > inspect_workspace > error > message:error,7,0.00760043431053203,5.0,0.0
benchmark_agent,dualgauge::codex-gpt54,inspect_workspace > search > error > search > message:error,6,0.006514657980456026,5.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message,128,0.13897937024972856,1.0,0.023622047244094488
benchmark_agent,dualgauge::openhands-gpt54,message:error,77,0.08360477741585233,1.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message > message:error,31,0.033659066232356136,2.0,0.03225806451612903
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > write_file > error,21,0.02280130293159609,6.0,0.14285714285714285
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > write_file > execute_probe > error,17,0.018458197611292075,7.0,0.17647058823529413
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error,16,0.01737242128121607,4.0,0.06666666666666667
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > execute_probe > error,14,0.01520086862106406,6.0,0.14285714285714285
benchmark_agent,dualgauge::openhands-gpt54,message > read_file > inspect_workspace > write_file > execute_probe > agent_action,12,0.013029315960912053,6.0,0.25
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > agent_action > error,11,0.011943539630836048,6.0,0.18181818181818182
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > message:error,11,0.011943539630836048,4.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message > read_file > inspect_workspace > message,9,0.009771986970684038,4.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message:error > message,8,0.008686210640608035,2.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > write_file > read_file > error,8,0.008686210640608035,7.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message > read_file > inspect_workspace > write_file > agent_action,7,0.00760043431053203,5.0,0.2857142857142857
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > message:error,7,0.00760043431053203,3.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > read_file > error,7,0.00760043431053203,6.0,0.0
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > execute_probe > write_file > error,7,0.00760043431053203,7.0,0.42857142857142855
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > write_file > agent_action > error,6,0.006514657980456026,7.0,0.16666666666666666
benchmark_agent,dualgauge::openhands-gpt54,message > read_file > write_file > execute_probe > agent_action,6,0.006514657980456026,5.0,0.3333333333333333
benchmark_agent,dualgauge::openhands-gpt54,message:error > read_file > inspect_workspace > error > write_file > agent_action,5,0.0054288816503800215,6.0,0.2
benchmark_language,baxbench::go,message,3,0.03571428571428571,1.0,
benchmark_language,baxbench::go,message > inspect_workspace,3,0.03571428571428571,2.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > inspect_workspace > read_file > message:error > generated_code:error,3,0.03571428571428571,8.0,
benchmark_language,baxbench::go,message > inspect_workspace > message > generated_code,3,0.03571428571428571,4.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > execute_probe > inspect_workspace > execute_probe > test > execute_probe > test > inspect_workspace > error > message > generated_code:error,2,0.023809523809523808,14.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > inspect_workspace > error > message:error > generated_code:error,2,0.023809523809523808,8.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > inspect_workspace > error > execute_probe > message:error > generated_code:error,2,0.023809523809523808,9.0,
benchmark_language,baxbench::go,message > inspect_workspace > execute_probe > error > inspect_workspace > error > message:error > generated_code:error,2,0.023809523809523808,8.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > inspect_workspace > error > message > generated_code:error,2,0.023809523809523808,8.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > inspect_workspace > execute_probe > test > execute_probe > test > inspect_workspace > message:error > generated_code:error,1,0.011904761904761904,12.0,
benchmark_language,baxbench::go,message > inspect_workspace > execute_probe > error > execute_probe > inspect_workspace > execute_probe > read_file > execute_probe > error > write_file > execute_probe > read_file > execute_probe > read_file > execute_probe > inspect_workspace > execute_probe > read_file > execute_probe > error > read_file > error > execute_probe > inspect_workspace > read_file > execute_probe > inspect_workspace > read_file > message > generated_code:error,1,0.011904761904761904,31.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > inspect_workspace > execute_probe > write_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > test > execute_probe > test > inspect_workspace > error > message > generated_code:error,1,0.011904761904761904,18.0,
benchmark_language,baxbench::go,message > inspect_workspace > read_file > inspect_workspace > error > execute_probe > inspect_workspace > execute_probe > read_file > write_file > read_file > write_file > read_file > execute_probe > error > test > inspect_workspace > error > execute_probe > message > generated_code:error,1,0.011904761904761904,21.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > execute_probe > test > execute_probe > test > read_file > error > inspect_workspace > error > message > generated_code:error,1,0.011904761904761904,14.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > execute_probe > inspect_workspace > execute_probe > write_file > execute_probe > read_file > execute_probe > read_file > execute_probe > error > write_file > execute_probe > inspect_workspace > execute_probe > read_file > execute_probe > search > execute_probe > inspect_workspace > error > read_file > execute_probe > message > generated_code:error,1,0.011904761904761904,28.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > write_file > error > inspect_workspace > read_file > execute_probe > message:error > generated_code:error,1,0.011904761904761904,11.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > execute_probe > test > execute_probe > test > inspect_workspace > error > message > generated_code:error,1,0.011904761904761904,17.0,
benchmark_language,baxbench::go,message > inspect_workspace > error > execute_probe > inspect_workspace > execute_probe > write_file > error > read_file > execute_probe > read_file > execute_probe > read_file > test > execute_probe > test > inspect_workspace > error > read_file > message > generated_code:error,1,0.011904761904761904,21.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > error > execute_probe > inspect_workspace > execute_probe > read_file > test > execute_probe > read_file > execute_probe > test > execute_probe > read_file > inspect_workspace > read_file > error > execute_probe > read_file > message > generated_code:error,1,0.011904761904761904,22.0,
benchmark_language,baxbench::go,message > inspect_workspace > write_file > inspect_workspace > write_file > error > inspect_workspace > execute_probe > write_file > execute_probe > test > execute_probe > inspect_workspace > test > execute_probe > inspect_workspace > error > message:error > generated_code:error,1,0.011904761904761904,19.0,
benchmark_language,baxbench::javascript,message > inspect_workspace,4,0.03571428571428571,2.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > message > generated_code,3,0.026785714285714284,4.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file,2,0.017857142857142856,3.0,
benchmark_language,baxbench::javascript,message,2,0.017857142857142856,1.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe > message > generated_code,2,0.017857142857142856,5.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe > write_file > error > write_file > install > error > inspect_workspace > execute_probe > search > execute_probe > search > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,17.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe,1,0.008928571428571428,3.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file > install > execute_probe > error > execute_probe > error > inspect_workspace > read_file > message > generated_code,1,0.008928571428571428,12.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file > execute_probe > read_file > execute_probe > error > inspect_workspace > error > install > execute_probe > inspect_workspace > install > execute_probe > read_file > execute_probe > error > execute_probe > search > execute_probe > read_file > inspect_workspace > read_file > message:error > generated_code:error,1,0.008928571428571428,25.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > error > install > write_file > execute_probe > read_file > execute_probe > error > execute_probe > error > search > error > execute_probe > read_file > search > execute_probe > error > execute_probe > read_file > execute_probe > error > execute_probe > read_file > execute_probe > inspect_workspace > execute_probe > error > execute_probe > read_file > execute_probe > read_file > execute_probe > inspect_workspace > error > inspect_workspace > read_file > execute_probe > error > message > generated_code:error,1,0.008928571428571428,41.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file > error > install > execute_probe > inspect_workspace > execute_probe > search > execute_probe > install > execute_probe > error > search > error > execute_probe > error > execute_probe > search > inspect_workspace > error > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,25.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe > write_file > install > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.008928571428571428,10.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > error > execute_probe > error > read_file > execute_probe > error > inspect_workspace > install > execute_probe > error > read_file > execute_probe > read_file > error > execute_probe > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,21.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file > error > execute_probe > error > read_file > execute_probe > error > install > execute_probe > error > read_file > execute_probe > read_file > execute_probe > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,20.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > error > inspect_workspace > error > install > error > execute_probe > inspect_workspace > error > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,14.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe > write_file > execute_probe > write_file > execute_probe > write_file > execute_probe > write_file > install > error > execute_probe > write_file > search > execute_probe > search > execute_probe > search > inspect_workspace > read_file > message > generated_code:error,1,0.008928571428571428,23.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file > execute_probe > read_file > execute_probe > error > inspect_workspace > write_file > install > execute_probe > read_file > execute_probe > error > search > execute_probe > search > execute_probe > read_file > error > read_file > inspect_workspace > execute_probe > search > error > execute_probe > search > execute_probe > search > execute_probe > inspect_workspace > execute_probe > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,36.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > write_file > error > inspect_workspace > write_file > execute_probe > read_file > execute_probe > read_file > execute_probe > inspect_workspace > execute_probe > read_file > execute_probe > read_file > execute_probe > error > inspect_workspace > write_file > install > execute_probe > read_file > search > execute_probe > read_file > execute_probe > search > read_file > execute_probe > search > execute_probe > inspect_workspace > error > search > execute_probe > read_file > execute_probe > message > generated_code:error,1,0.008928571428571428,40.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe > write_file > execute_probe > error > write_file > install > execute_probe > inspect_workspace > execute_probe > inspect_workspace > execute_probe > read_file > message > generated_code,1,0.008928571428571428,16.0,
benchmark_language,baxbench::javascript,message > inspect_workspace > execute_probe > write_file > execute_probe > read_file > execute_probe > error > inspect_workspace > execute_probe > install > execute_probe > error > read_file > execute_probe > error > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > execute_probe > search > execute_probe > read_file > execute_probe > read_file > execute_probe > read_file > execute_probe > read_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > message:error > generated_code:error,1,0.008928571428571428,40.0,
benchmark_language,baxbench::php,message,1,0.03571428571428571,1.0,
benchmark_language,baxbench::php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > inspect_workspace > read_file > write_file > read_file > write_file > execute_probe > error > read_file > execute_probe > error > read_file > error > inspect_workspace > read_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > write_file > execute_probe > inspect_workspace > message > generated_code,1,0.03571428571428571,35.0,
benchmark_language,baxbench::php,message > write_file > execute_probe > inspect_workspace > execute_probe > inspect_workspace > search > read_file > write_file > read_file > error > execute_probe > error > execute_probe > inspect_workspace > error > read_file > error > read_file > execute_probe > message > generated_code:error,1,0.03571428571428571,22.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > inspect_workspace > read_file > write_file > error > read_file > inspect_workspace > error > write_file > execute_probe > read_file > write_file > read_file > execute_probe > error > read_file > execute_probe > search > execute_probe > read_file > execute_probe > search > execute_probe > error > read_file > inspect_workspace > error > execute_probe > error > write_file > error > read_file > error > search > error > search > execute_probe > error > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,45.0,
benchmark_language,baxbench::php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > read_file > error > inspect_workspace > read_file > execute_probe > write_file > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,17.0,
benchmark_language,baxbench::php,message > inspect_workspace > search > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > search > read_file > error > read_file > write_file > inspect_workspace > read_file > error > execute_probe > read_file > execute_probe > error > read_file > execute_probe > read_file > search > execute_probe > search > read_file > execute_probe > search > execute_probe > inspect_workspace > read_file > execute_probe > message > generated_code:error,1,0.03571428571428571,35.0,
benchmark_language,baxbench::php,message > inspect_workspace > write_file > execute_probe > inspect_workspace > execute_probe > inspect_workspace > write_file > read_file > write_file > read_file > error > execute_probe > error > read_file > error > execute_probe > read_file > execute_probe > read_file > inspect_workspace > error > message:error > generated_code:error,1,0.03571428571428571,24.0,
benchmark_language,baxbench::php,message > inspect_workspace > write_file > execute_probe > inspect_workspace > execute_probe > read_file > write_file > read_file > error > execute_probe > read_file > execute_probe > read_file > execute_probe > search > execute_probe > read_file > execute_probe > search > execute_probe > inspect_workspace > error > execute_probe > message > generated_code:error,1,0.03571428571428571,26.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > write_file > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > error > inspect_workspace > write_file > read_file > write_file > search > write_file > execute_probe > error > test > inspect_workspace > read_file > message:error > generated_code:error,1,0.03571428571428571,23.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > write_file > read_file > write_file > execute_probe > error > search > execute_probe > read_file > execute_probe > search > execute_probe > read_file > search > execute_probe > error > execute_probe > read_file > inspect_workspace > execute_probe > read_file > execute_probe > inspect_workspace > read_file > execute_probe > message:error > generated_code,1,0.03571428571428571,33.0,
benchmark_language,baxbench::php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > read_file > inspect_workspace > read_file > inspect_workspace > write_file > execute_probe > read_file > search > execute_probe > read_file > execute_probe > read_file > search > execute_probe > search > execute_probe > search > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,27.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > inspect_workspace,1,0.03571428571428571,4.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > write_file > execute_probe > read_file > execute_probe > read_file > execute_probe > write_file > execute_probe > read_file > execute_probe > inspect_workspace > search > execute_probe > inspect_workspace > execute_probe > write_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > message > generated_code,1,0.03571428571428571,31.0,
benchmark_language,baxbench::php,message > inspect_workspace > error > write_file > error > read_file > inspect_workspace > read_file > write_file > read_file > execute_probe > read_file > execute_probe > inspect_workspace > read_file > inspect_workspace > message > generated_code,1,0.03571428571428571,18.0,
benchmark_language,baxbench::php,message > inspect_workspace > message > generated_code,1,0.03571428571428571,4.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > write_file > error > write_file > execute_probe > read_file > inspect_workspace > read_file > write_file > execute_probe > error > inspect_workspace > read_file > error > write_file > execute_probe > inspect_workspace > execute_probe > read_file > write_file > read_file > execute_probe > search > execute_probe > search > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,35.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > error > read_file > inspect_workspace > error > read_file > execute_probe > read_file > write_file > execute_probe > inspect_workspace > execute_probe > error > inspect_workspace > read_file > execute_probe > read_file > error > execute_probe > message > generated_code:error,1,0.03571428571428571,23.0,
benchmark_language,baxbench::php,message > inspect_workspace > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > inspect_workspace > read_file > execute_probe > write_file > error > read_file > execute_probe > read_file > execute_probe > read_file > write_file > read_file > execute_probe > write_file > execute_probe > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,28.0,
benchmark_language,baxbench::php,message > inspect_workspace > write_file > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > write_file > execute_probe > error > write_file > execute_probe > read_file > inspect_workspace > error > message > generated_code,1,0.03571428571428571,20.0,
benchmark_language,baxbench::php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > error > inspect_workspace > read_file > error > execute_probe > write_file > execute_probe > read_file > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,21.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe > message > generated_code,4,0.03571428571428571,5.0,
benchmark_language,baxbench::python,message > inspect_workspace,3,0.026785714285714284,2.0,
benchmark_language,baxbench::python,message,2,0.017857142857142856,1.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe > error > inspect_workspace > error > execute_probe > inspect_workspace > error > message > generated_code:error,2,0.017857142857142856,11.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe,1,0.008928571428571428,3.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe > write_file,1,0.008928571428571428,4.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > read_file > error > execute_probe > error > execute_probe > write_file > execute_probe > error > install > execute_probe > error > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.008928571428571428,20.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe > read_file > error > read_file > error > inspect_workspace > read_file > execute_probe > inspect_workspace > read_file > message:error > generated_code:error,1,0.008928571428571428,14.0,
benchmark_language,baxbench::python,message > inspect_workspace > read_file > inspect_workspace > write_file > error > execute_probe > inspect_workspace > read_file > execute_probe > inspect_workspace > read_file > message:error > generated_code:error,1,0.008928571428571428,14.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe > read_file > execute_probe > error > execute_probe > inspect_workspace > error > execute_probe > message > generated_code,1,0.008928571428571428,12.0,
benchmark_language,baxbench::python,message > inspect_workspace > error > execute_probe > install > execute_probe > inspect_workspace > write_file > error > write_file > error > write_file > error > read_file > error > read_file > write_file > error > write_file > read_file > execute_probe > read_file > error > install > execute_probe > inspect_workspace > read_file > execute_probe > message:error > generated_code:error,1,0.008928571428571428,30.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > install > error > execute_probe > install > execute_probe > inspect_workspace > error > execute_probe > message > generated_code:error,1,0.008928571428571428,14.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > install > execute_probe > search > execute_probe > read_file > execute_probe > error > execute_probe > install > execute_probe > error > execute_probe > inspect_workspace > read_file > execute_probe > message:error > generated_code:error,1,0.008928571428571428,21.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > execute_probe > install > error > execute_probe > install > execute_probe > inspect_workspace > execute_probe > inspect_workspace > error > execute_probe > message:error > generated_code:error,1,0.008928571428571428,17.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > inspect_workspace > error > inspect_workspace > execute_probe > write_file > execute_probe > write_file > execute_probe > write_file > execute_probe > write_file > execute_probe > write_file > error > install > execute_probe > error > execute_probe > search > execute_probe > inspect_workspace > execute_probe > inspect_workspace > execute_probe > read_file > inspect_workspace > read_file > execute_probe > inspect_workspace > message > generated_code,1,0.008928571428571428,34.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > execute_probe > read_file > execute_probe > error > execute_probe > inspect_workspace > read_file > message:error > generated_code,1,0.008928571428571428,13.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > install > execute_probe > inspect_workspace > read_file > execute_probe > inspect_workspace > read_file > execute_probe > message:error > generated_code:error,1,0.008928571428571428,14.0,
benchmark_language,baxbench::python,message > inspect_workspace > error > execute_probe > error > execute_probe > error > read_file > execute_probe > error > inspect_workspace > error > message > generated_code:error,1,0.008928571428571428,14.0,
benchmark_language,baxbench::python,message > inspect_workspace > execute_probe > write_file > error > write_file > execute_probe > write_file > read_file > write_file > error > read_file > write_file > execute_probe > error > inspect_workspace > read_file > execute_probe > message > generated_code,1,0.008928571428571428,20.0,
benchmark_language,baxbench::python,message > inspect_workspace > write_file > error > inspect_workspace > error > message > generated_code,1,0.008928571428571428,8.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > message > generated_code,2,0.07142857142857142,4.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > read_file > inspect_workspace > read_file > inspect_workspace > execute_probe > write_file > error,1,0.03571428571428571,9.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > error > execute_probe > inspect_workspace > error > execute_probe > inspect_workspace > execute_probe > read_file > error > read_file > write_file > error > inspect_workspace > write_file > execute_probe > test > inspect_workspace > error > inspect_workspace > message:error > generated_code,1,0.03571428571428571,23.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > error > install > error > execute_probe,1,0.03571428571428571,6.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > execute_probe > error > inspect_workspace > execute_probe > inspect_workspace > write_file > install > execute_probe > inspect_workspace > write_file > error > write_file > install > read_file > error > read_file > execute_probe > read_file > write_file > read_file > write_file > error > write_file > execute_probe > error > execute_probe > inspect_workspace > error > execute_probe > read_file > execute_probe > inspect_workspace > error > execute_probe > message > generated_code,1,0.03571428571428571,38.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > install > error > execute_probe > read_file > error > read_file > write_file > read_file > test > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,22.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > execute_probe > install > error > execute_probe > read_file > error > read_file > execute_probe > read_file > write_file > install > execute_probe > read_file > inspect_workspace > error > execute_probe > inspect_workspace > error > execute_probe > error > execute_probe > inspect_workspace > read_file > message:error > generated_code,1,0.03571428571428571,31.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > error > execute_probe > inspect_workspace > install > error > execute_probe > error > inspect_workspace > execute_probe > read_file > error > read_file > execute_probe > test > error > execute_probe > inspect_workspace > execute_probe > search > inspect_workspace > error > message > generated_code,1,0.03571428571428571,25.0,
benchmark_language,baxbench::ruby,message > inspect_workspace > execute_probe > error > install > error > execute_probe > read_file > error > read_file > execute_probe > error > execute_probe > inspect_workspace > read_file > search > install > search > execute_probe > error > execute_probe > inspect_workspace > error > message > generated_code:error,1,0.03571428571428571,25.0,
